product_id,unit_price,category_code,category_id,brand
1515966223509089277,532.38,electronics.tablet,2.26810542664817e+18,samsung
1515966223509089278,166.64,electronics.smartphone,2.26810542816651e+18,honor
1515966223509089279,578.68,electronics.video.tv,2.37449891400059e+18,lg
1515966223509089280,1215.25,computers.peripherals.monitor,2.26810540922503e+18,samsung
1515966223509089282,418.96,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089283,208.31,electronics.smartphone,2.26810542816651e+18,oppo
1515966223509089284,1215.25,electronics.smartphone,2.26810542816651e+18,samsung
1515966223509089285,289.33,appliances.environment.water_heater,2.26810539274142e+18,ariston
1515966223509089286,486.09,,2.26810540931731e+18,
1515966223509089287,555.53,computers.notebook,2.26810540722016e+18,asus
1515966223509089288,335.63,appliances.environment.air_conditioner,2.36074186691733e+18,beko
1515966223509089289,166.41,electronics.smartphone,2.26810542816651e+18,xiaomi
1515966223509089290,169.48,electronics.smartphone,2.26810542496206e+18,samsung
1515966223509089291,11.55,appliances.personal.scales,2.26810544004478e+18,ava
1515966223509089293,266.18,appliances.environment.air_conditioner,2.360741867018e+18,beko
1515966223509089295,1127.29,computers.notebook,2.26810540722016e+18,hp
1515966223509089296,46.27,appliances.personal.hair_cutter,2.26810540255609e+18,philips
1515966223509089297,101.83,,2.26810540277419e+18,rowenta
1515966223509089298,395.81,computers.notebook,2.26810540722016e+18,hp
1515966223509089299,276.83,electronics.smartphone,2.26810542816651e+18,xiaomi
1515966223509089300,81.0,appliances.kitchen.blender,2.26810544110174e+18,redmond
1515966223509089302,132.62,electronics.telephone,2.2681054282504e+18,panasonic
1515966223509089303,1213.87,electronics.smartphone,2.26810542816651e+18,apple
1515966223509089304,145.12,computers.components.cpu,2.26810541002195e+18,amd
1515966223509089305,393.5,electronics.video.tv,2.37449891400059e+18,tcl
1515966223509089306,2217.57,computers.notebook,2.26810540722016e+18,asus
1515966223509089308,127.29,electronics.smartphone,2.26810542816651e+18,huawei
1515966223509089310,532.38,appliances.iron,2.268105390401e+18,philips
1515966223509089311,13.87,appliances.personal.scales,2.26810544004478e+18,vitek
1515966223509089312,196.74,appliances.environment.vacuum,2.26810539207033e+18,tefal
1515966223509089313,525.44,computers.notebook,2.26810540722016e+18,hp
1515966223509089316,12.23,electronics.smartphone,2.26810542496206e+18,huawei
1515966223509089318,358.77,appliances.iron,2.268105390401e+18,philips
1515966223509089320,289.33,appliances.kitchen.hood,2.26810538938597e+18,gorenje
1515966223509089321,416.64,,2.26810543932336e+18,hansa
1515966223509089322,243.03,computers.components.cpu,2.26810541002195e+18,amd
1515966223509089323,428.22,appliances.kitchen.refrigerators,2.26810539384871e+18,beko
1515966223509089358,326.37,furniture.living_room.chair,2.26810544787974e+18,dxracer
1515966223509089361,347.2,electronics.smartphone,2.26810542816651e+18,huawei
1515966223509089365,256.71,computers.components.cpu,2.26810541002195e+18,amd
1515966223509089367,416.64,computers.notebook,2.26810540722016e+18,lenovo
1515966223509089369,180.53,computers.ebooks,2.26810542672367e+18,amazon
1515966223509089370,39.33,appliances.personal.hair_cutter,2.26810540255609e+18,remington
1515966223509089371,608.77,,2.26810540931731e+18,
1515966223509089372,3569.42,computers.notebook,2.26810540722016e+18,apple
1515966223509089373,403.45,apparel.glove,2.26810545845777e+18,sony
1515966223509089374,13.87,stationery.cartrige,2.2681054082939e+18,hp
1515966223509089378,33.56,,2.30901857689325e+18,iqos
1515966223509089398,21.97,appliances.personal.massager,2.26810540298391e+18,polaris
1515966223509089399,416.64,electronics.smartphone,2.26810542816651e+18,huawei
1515966223509089400,81.0,electronics.audio.headphone,2.268105430163e+18,samsung
1515966223509089401,486.09,electronics.clocks,2.26810542859433e+18,apple
1515966223509089402,231.23,electronics.smartphone,2.26810542816651e+18,apple
